sourcesourceDB,sourceCollection,sourceFieldLocation,sourceDataType,destinationTable,destinationField,destinationDataType,function,meta
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.jointTenancy.serviceCharges.type,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_jointTenancy_serviceCharges_type,string,,JsonTypeName : withAmount PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.landlordDetails.addressNumber,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_landlordDetails_addressNumber,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.landlordDetails.email,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_landlordDetails_email,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.landlordDetails.name,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_landlordDetails_name,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.landlordDetails.payRentTo,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_landlordDetails_payRentTo,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.landlordDetails.phoneNumber,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_landlordDetails_phoneNumber,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.landlordDetails.postcode,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_landlordDetails_postcode,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.landlordDetails.townCity,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_landlordDetails_townCity,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.rentDetails.regularPayment.amount,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_rentDetails_regularPayment_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.rentDetails.regularPayment.paymentFrequency,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_rentDetails_regularPayment_paymentFrequency,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.rentDetails.regularPayment.type,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_rentDetails_regularPayment_type,string,,JsonTypeName : withAmount PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.rentDetails.startDate,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_rentDetails_startDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.socialHousing.rentFreeWeeks,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_socialHousing_rentFreeWeeks,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.socialHousing.serviceCharges.amount,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_socialHousing_serviceCharges_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.socialHousing.serviceCharges.paymentFrequency,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_socialHousing_serviceCharges_paymentFrequency,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.socialHousing.serviceCharges.type,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_socialHousing_serviceCharges_type,string,,JsonTypeName : withAmount PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.elementAwardAffectedByNonDependents,boolean,housingCircumstances,claimElement_elementAwardAffectedByNonDependents,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.numberOfBedroomsSignificant,boolean,housingCircumstances,claimElement_numberOfBedroomsSignificant,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.type,string,housingCircumstances,claimElement_type,string,,JsonTypeName : housingCircumstances PII:UNKNOWN
accepted-data,housingCircumstances,createdDateTime.d_date,string,housingCircumstances,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,housingCircumstances,declarationId,string,housingCircumstances,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,housingCircumstances,invalidated.dateTime.d_date,string,housingCircumstances,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,housingCircumstances,invalidated.reason,string,housingCircumstances,invalidated_reason,string,, PII:UNKNOWN
accepted-data,housingCircumstances,_id.d_oid,string,housingCircumstances,id,string,,
accepted-data,housingEntitlement,acceptedDateTime.d_date,string,housingEntitlement,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.contractId,string,housingEntitlement,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.declaredDateTime,string,housingEntitlement,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.effectiveDate.hasDate,boolean,housingEntitlement,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.effectiveDate.knownDate,string,housingEntitlement,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.paymentEffectiveDate.hasDate,boolean,housingEntitlement,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.paymentEffectiveDate.knownDate,string,housingEntitlement,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.declaredDateTime.d_date,string,housingEntitlement,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.effectiveDate.type,string,housingEntitlement,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.effectiveDate.date,string,housingEntitlement,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.entitled,boolean,housingEntitlement,claimElement_entitled,string,, PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.paymentEffectiveDate.type,string,housingEntitlement,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.paymentEffectiveDate.date,string,housingEntitlement,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,housingEntitlement,claimElement.type,string,housingEntitlement,claimElement_type,string,,JsonTypeName : housingEntitlement PII:UNKNOWN
accepted-data,housingEntitlement,createdDateTime.d_date,string,housingEntitlement,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,housingEntitlement,declarationId,string,housingEntitlement,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,housingEntitlement,invalidated.dateTime.d_date,string,housingEntitlement,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,housingEntitlement,invalidated.reason,string,housingEntitlement,invalidated_reason,string,, PII:UNKNOWN
accepted-data,housingEntitlement,_id.d_oid,string,housingEntitlement,id,string,,
accepted-data,ineligiblePartner,acceptedDateTime.d_date,string,ineligiblePartner,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.contractId,string,ineligiblePartner,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.declaredDateTime,string,ineligiblePartner,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.effectiveDate.hasDate,boolean,ineligiblePartner,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.effectiveDate.knownDate,string,ineligiblePartner,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.paymentEffectiveDate.hasDate,boolean,ineligiblePartner,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.paymentEffectiveDate.knownDate,string,ineligiblePartner,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.effectiveDate.type,string,ineligiblePartner,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.effectiveDate.date,string,ineligiblePartner,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.ineligiblePartner,string,ineligiblePartner,claimElement_ineligiblePartner,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.ineligiblePartnerHasNino,boolean,ineligiblePartner,claimElement_ineligiblePartnerHasNino,string,, PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.paymentEffectiveDate.type,string,ineligiblePartner,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.paymentEffectiveDate.date,string,ineligiblePartner,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.declaredDateTime.d_date,string,ineligiblePartner,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,ineligiblePartner,claimElement.type,string,ineligiblePartner,claimElement_type,string,,JsonTypeName : ineligiblePartner PII:UNKNOWN
accepted-data,ineligiblePartner,createdDateTime.d_date,string,ineligiblePartner,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,ineligiblePartner,declarationId,string,ineligiblePartner,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,ineligiblePartner,invalidated.dateTime.d_date,string,ineligiblePartner,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,ineligiblePartner,invalidated.reason,string,ineligiblePartner,invalidated_reason,string,, PII:UNKNOWN
accepted-data,ineligiblePartner,_id.d_oid,string,ineligiblePartner,id,string,,
accepted-data,nationality,acceptedDateTime.d_date,string,nationality,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,nationality,claimElement.contractId,string,nationality,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,nationality,claimElement.declaredDateTime,string,nationality,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,nationality,claimElement.effectiveDate.hasDate,boolean,nationality,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,nationality,claimElement.effectiveDate.knownDate,string,nationality,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,nationality,claimElement.paymentEffectiveDate.hasDate,boolean,nationality,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,nationality,claimElement.paymentEffectiveDate.knownDate,string,nationality,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,nationality,claimElement.citizenId,string,nationality,claimElement_citizenId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,nationality,claimElement.declaredDateTime.d_date,string,nationality,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,nationality,claimElement.effectiveDate.type,string,nationality,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,nationality,claimElement.effectiveDate.date,string,nationality,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,nationality,claimElement.paymentEffectiveDate.type,string,nationality,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,nationality,claimElement.paymentEffectiveDate.date,string,nationality,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,nationality,claimElement.returnAfterAbsence,boolean,nationality,claimElement_returnAfterAbsence,string,, PII:UNKNOWN
accepted-data,nationality,claimElement.ukNational,boolean,nationality,claimElement_ukNational,string,, PII:UNKNOWN
accepted-data,nationality,claimElement.claimantId,string,nationality,claimElement_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,nationality,claimElement.type,string,nationality,claimElement_type,string,,JsonTypeName : nationality PII:UNKNOWN
accepted-data,nationality,createdDateTime.d_date,string,nationality,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,nationality,declarationId,string,nationality,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,nationality,invalidated.dateTime.d_date,string,nationality,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,nationality,invalidated.reason,string,nationality,invalidated_reason,string,, PII:UNKNOWN
accepted-data,nationality,_id.d_oid,string,nationality,id,string,,
accepted-data,otherBenefit,acceptedDateTime.d_date,string,otherBenefit,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,otherBenefit,claimElement.contractId,string,otherBenefit,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,otherBenefit,claimElement.declaredDateTime,string,otherBenefit,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,otherBenefit,claimElement.effectiveDate.hasDate,boolean,otherBenefit,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,otherBenefit,claimElement.effectiveDate.knownDate,string,otherBenefit,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,otherBenefit,claimElement.paymentEffectiveDate.hasDate,boolean,otherBenefit,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,otherBenefit,claimElement.paymentEffectiveDate.knownDate,string,otherBenefit,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,otherBenefit,claimElement.amount,string,otherBenefit,claimElement_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,otherBenefit,claimElement.children[*].id,string,otherBenefit,claimElement_children_id,string,,UUID:uk.gov.dwp.universe.claim.children.ChildId PII:UNKNOWN
accepted-data,otherBenefit,claimElement.children[*].name,string,otherBenefit,claimElement_children_name,string,, PII:UNKNOWN
accepted-data,otherBenefit,claimElement.claimantId,string,otherBenefit,claimElement_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,otherBenefit,claimElement.createdDateTime.d_date,string,otherBenefit,claimElement_createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,otherBenefit,claimElement.effectiveDate.type,string,otherBenefit,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,otherBenefit,claimElement.effectiveDate.date,string,otherBenefit,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,otherBenefit,claimElement.endDate,string,otherBenefit,claimElement_endDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,otherBenefit,claimElement.frequency,string,otherBenefit,claimElement_frequency,string,, PII:UNKNOWN
accepted-data,otherBenefit,claimElement.originalEndDate,string,otherBenefit,claimElement_originalEndDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,otherBenefit,claimElement.otherBenefitAwardType,string,otherBenefit,claimElement_otherBenefitAwardType,string,, PII:UNKNOWN
accepted-data,otherBenefit,claimElement.otherBenefitClaimId,string,otherBenefit,claimElement_otherBenefitClaimId,string,,UUID:uk.gov.dwp.universe.claim.otherbenefits.OtherBenefitClaimId PII:UNKNOWN
accepted-data,otherBenefit,claimElement.otherBenefitClaimVersion,string,otherBenefit,claimElement_otherBenefitClaimVersion,string,, PII:UNKNOWN
accepted-data,otherBenefit,claimElement.otherBenefitSourceType,string,otherBenefit,claimElement_otherBenefitSourceType,string,, PII:UNKNOWN
accepted-data,otherBenefit,claimElement.paymentEffectiveDate.type,string,otherBenefit,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,otherBenefit,claimElement.paymentEffectiveDate.date,string,otherBenefit,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,otherBenefit,claimElement.removedDateTime.d_date,string,otherBenefit,claimElement_removedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,otherBenefit,claimElement.startDate,string,otherBenefit,claimElement_startDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,otherBenefit,claimElement.supersededDateTime.d_date,string,otherBenefit,claimElement_supersededDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,otherBenefit,claimElement.childName,string,otherBenefit,claimElement_childName,string,, PII:UNKNOWN
accepted-data,otherBenefit,claimElement.declaredDateTime.d_date,string,otherBenefit,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,otherBenefit,claimElement.type,string,otherBenefit,claimElement_type,string,,JsonTypeName : otherBenefit PII:UNKNOWN
accepted-data,otherBenefit,createdDateTime.d_date,string,otherBenefit,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,otherBenefit,declarationId,string,otherBenefit,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,otherBenefit,invalidated.dateTime.d_date,string,otherBenefit,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,otherBenefit,invalidated.reason,string,otherBenefit,invalidated_reason,string,, PII:UNKNOWN
accepted-data,otherBenefit,_id.d_oid,string,otherBenefit,id,string,,
accepted-data,otherIncome,acceptedDateTime.d_date,string,otherIncome,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,otherIncome,claimElement.contractId,string,otherIncome,claimElement_contractId,string,, PII:UNKNOWN
accepted-data,otherIncome,claimElement.declaredDateTime,string,otherIncome,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,otherIncome,claimElement.effectiveDate.hasDate,boolean,otherIncome,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,otherIncome,claimElement.effectiveDate.knownDate,string,otherIncome,claimElement_effectiveDate_knownDate,string,, PII:UNKNOWN
accepted-data,otherIncome,claimElement.paymentEffectiveDate.hasDate,boolean,otherIncome,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,otherIncome,claimElement.paymentEffectiveDate.knownDate,string,otherIncome,claimElement_paymentEffectiveDate_knownDate,string,, PII:UNKNOWN
accepted-data,otherIncome,createdDateTime.d_date,string,otherIncome,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,otherIncome,declarationId,string,otherIncome,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,otherIncome,invalidated.dateTime.d_date,string,otherIncome,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,otherIncome,invalidated.reason,string,otherIncome,invalidated_reason,string,, PII:UNKNOWN
accepted-data,otherIncome,_id.d_oid,string,otherIncome,id,string,,
accepted-data,overlappingBenefit,acceptedDateTime.d_date,string,overlappingBenefit,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.contractId,string,overlappingBenefit,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.declaredDateTime,string,overlappingBenefit,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.effectiveDate.hasDate,boolean,overlappingBenefit,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.effectiveDate.knownDate,string,overlappingBenefit,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.paymentEffectiveDate.hasDate,boolean,overlappingBenefit,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.paymentEffectiveDate.knownDate,string,overlappingBenefit,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.benefitName,string,overlappingBenefit,claimElement_benefitName,string,, PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.claimantId,string,overlappingBenefit,claimElement_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.effectiveDate.type,string,overlappingBenefit,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.effectiveDate.date,string,overlappingBenefit,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.endDate,string,overlappingBenefit,claimElement_endDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.overlappingBenefitAmount,string,overlappingBenefit,claimElement_overlappingBenefitAmount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.paymentEffectiveDate.type,string,overlappingBenefit,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.paymentEffectiveDate.date,string,overlappingBenefit,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.startDate,string,overlappingBenefit,claimElement_startDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.declaredDateTime.d_date,string,overlappingBenefit,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,overlappingBenefit,claimElement.type,string,overlappingBenefit,claimElement_type,string,,JsonTypeName : overlappingBenefit PII:UNKNOWN
accepted-data,overlappingBenefit,createdDateTime.d_date,string,overlappingBenefit,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,overlappingBenefit,declarationId,string,overlappingBenefit,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,overlappingBenefit,invalidated.dateTime.d_date,string,overlappingBenefit,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,overlappingBenefit,invalidated.reason,string,overlappingBenefit,invalidated_reason,string,, PII:UNKNOWN
accepted-data,overlappingBenefit,_id.d_oid,string,overlappingBenefit,id,string,,
accepted-data,partnerQuestion,acceptedDateTime.d_date,string,partnerQuestion,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.contractId,string,partnerQuestion,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.declaredDateTime,string,partnerQuestion,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.effectiveDate.hasDate,boolean,partnerQuestion,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.effectiveDate.knownDate,string,partnerQuestion,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.paymentEffectiveDate.hasDate,boolean,partnerQuestion,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.paymentEffectiveDate.knownDate,string,partnerQuestion,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.claimType,string,partnerQuestion,claimElement_claimType,string,, PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.claimantId,string,partnerQuestion,claimElement_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.declaredDateTime.d_date,string,partnerQuestion,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.effectiveDate.type,string,partnerQuestion,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.effectiveDate.date,string,partnerQuestion,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.paymentEffectiveDate.type,string,partnerQuestion,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
